# length,centers=4880,roads=4879,wlines=4879,trees=4879
# center_x,center_y,road_x0,road_y0,road_x1,road_y1,line_x0,line_y0,line_x1,line_y1,tree_fg,tree_x,tree_y,tree_r,tree_col
138540654.76152998,46117567.182576336,138540617.1357287,46117580.75825594,138540692.38733128,46117553.60689673,138540652.8802399,46117567.86136032,138540656.64282006,46117566.50379235,1,138540292.6131925,46117697.84849258,41,5
138540663.5764992,46117591.61378638,138540630.1113321,46117613.52457347,138540697.0416663,46117569.70299929,138540661.90324083,46117592.70932573,138540665.24975756,46117590.51824702,0,0,0,0,0
138540678.2128339,46117613.968409464,138540647.88295782,46117640.047109894,138540708.54271,46117587.88970903,138540676.6963401,46117615.272344485,138540679.7293277,46117612.66447444,0,0,0,0,0
138540695.79882902,46117634.42115611,138540668.67403376,46117663.81920846,138540722.92362428,46117605.02310376,138540694.44258925,46117635.89105873,138540697.15506878,46117632.95125349,1,138540939.9219864,46117369.83868498,50,1
138540715.22750726,46117652.34747699,138540693.89160553,46117686.18206428,138540736.563409,46117618.5128897,138540714.16071218,46117654.039206356,138540716.29430234,46117650.65574762,0,0,0,0,0
138540737.32758045,46117666.28365969,138540722.8113179,46117703.55668105,138540751.843843,46117629.01063833,138540736.60176733,46117668.147310756,138540738.05339357,46117664.42000862,0,0,0,0,0
138540761.98855582,46117675.8880647,138540753.051941,46117714.87699795,138540770.92517063,46117636.89913145,138540761.54172507,46117677.83751136,138540762.43538657,46117673.938618034,1,138540674.85656154,46118056.030163884,34,0
138540788.1488565,46117681.88424132,138540784.05116713,46117721.67379952,138540792.24654585,46117642.09468312,138540787.94397202,46117683.87371923,138540788.35374096,46117679.89476341,0,0,0,0,0
138540814.76066062,46117684.62483236,138540817.90485403,46117724.50106648,138540811.6164672,46117644.74859824,138540814.91787028,46117686.618644066,138540814.60345095,46117682.63102066,0,0,0,0,0
138540841.00173846,46117682.55575473,138540853.8321228,46117720.44218023,138540828.17135412,46117644.669329226,138540841.64325768,46117684.45007601,138540840.36021924,46117680.66143345,0,0,0,0,0
138540866.06522554,46117674.067908004,138540886.93296814,46117708.19322586,138540845.19748294,46117639.94259015,138540867.10861266,46117675.7741739,138540865.02183843,46117672.36164211,1,138541057.52676386,46117987.16769937,34,0
138540888.88677165,46117660.11245851,138540915.76413187,46117689.736899555,138540862.00941142,46117630.48801747,138540890.23063967,46117661.59368056,138540887.54290363,46117658.631236464,0,0,0,0,0
138540908.3950855,46117642.4131548,138540939.71584034,46117667.293072745,138540877.0743307,46117617.53323686,138540909.96112326,46117643.6571507,138540906.82904777,46117641.169158906,1,138541081.44225597,46117779.87470142,49,1
138540924.57055083,46117622.05023461,138540958.77312967,46117642.7911025,138540890.367972,46117601.30936672,138540926.28067976,46117623.087278,138540922.8604219,46117621.013191216,0,0,0,0,0
138540938.16573712,46117599.63119055,138540974.0348771,46117617.33443316,138540902.29659715,46117581.927947946,138540939.95919412,46117600.51635268,138540936.37228012,46117598.74602842,0,0,0,0,0
138540949.95103082,46117575.75260749,138540986.64001313,46117591.6874303,138540913.2620485,46117559.817784674,138540951.78547993,46117576.54934863,138540948.1165817,46117574.955866344,0,0,0,0,0
138540960.69681844,46117551.01107027,138540997.59012556,46117566.4669394,138540923.80351132,46117535.555201136,138540962.5414838,46117551.78386372,138540958.8521531,46117550.23827681,0,0,0,0,0
138540971.17348644,46117526.00316378,138541007.72041023,46117542.261157535,138540934.62656265,46117509.74517002,138540973.00083262,46117526.81606346,138540969.34614027,46117525.19026409,0,0,0,0,0
138540982.15142122,46117501.3254728,138541017.84540933,46117519.37925943,138540946.4574331,46117483.271686174,138540983.93612063,46117502.22816213,138540980.3667218,46117500.42278347,0,0,0,0,0
138540994.2281214,46117477.4487315,138541029.11636513,46117497.014273904,138540959.33987767,46117457.88318909,138540995.97253358,46117478.427008614,138540992.48370922,46117476.47045438,0,0,0,0,0
138541007.22286817,46117454.27718413,138541041.60219964,46117474.72373804,138540972.8435367,46117433.83063022,138541008.94183475,46117455.29951183,138541005.5039016,46117453.25485643,1,138541265.0678543,46117607.62633846,27,2
138541020.73607355,46117431.55575297,138541054.957649,46117452.265262224,138540986.5144981,46117410.84624372,138541022.44715232,46117432.59122843,138541019.0249948,46117430.52027751,0,0,0,0,0
138541034.3681378,46117409.02935171,138541068.80200675,46117429.38392538,138540999.93426886,46117388.674778044,138541036.08983126,46117410.0470804,138541032.64644435,46117408.011623025,0,0,0,0,0
138541047.7194611,46117386.44289401,138541082.71952018,46117405.807704,138541012.71940205,46117367.07808402,138541049.46946406,46117387.41113451,138541045.96945816,46117385.47465351,1,138540702.96887937,46117195.69951564,29,3
138541060.39044377,46117363.54129355,138541096.22241458,46117381.319647476,138541024.55847296,46117345.76293962,138541062.1820423,46117364.430211246,138541058.59884524,46117362.65237585,1,138541149.97037077,46117407.98717837,35,1
138541072.02343398,46117340.095199086,138541108.63420594,46117356.208900616,138541035.41266203,46117323.981497556,138541073.85397258,46117340.90088416,138541070.19289538,46117339.28951401,0,0,0,0,0
138541082.59361675,46117316.07945384,138541119.81801417,46117330.719953686,138541045.36921933,46117301.438953996,138541084.45483664,46117316.81147883,138541080.73239687,46117315.34742885,0,0,0,0,0
138541092.23477444,46117291.56620025,138541129.93287832,46117304.939792305,138541054.53667057,46117278.19260819,138541094.11967963,46117292.23487985,138541090.34986925,46117290.89752065,0,0,0,0,0
138541101.08166328,46117266.62817814,138541139.13710728,46117278.94820988,138541063.02621928,46117254.3081464,138541102.98443547,46117267.244179726,138541099.1788911,46117266.01217656,1,138541358.90729636,46117350.09639317,35,3
138541109.26903927,46117241.33812734,138541147.5854638,46117252.82079306,138541070.95261475,46117229.85546161,138541111.1848605,46117241.91226062,138541107.35321805,46117240.76399405,0,0,0,0,0
138541116.93165874,46117215.76878764,138541155.4286715,46117226.63064791,138541078.43464598,46117204.90692736,138541118.8565094,46117216.31188065,138541115.0068081,46117215.22569463,0,0,0,0,0
138541124.20427763,46117189.992898874,138541162.81327063,46117200.44974641,138541085.59528464,46117179.53605134,138541126.13472727,46117190.51574125,138541122.273828,46117189.4700565,1,138540838.4977295,46117112.61222711,30,2
138541131.22165212,46117164.08320081,138541169.88164768,46117174.34988203,138541092.56165656,46117153.816519596,138541133.1546519,46117164.59653487,138541129.28865233,46117163.569866754,0,0,0,0,0
138541138.11853835,46117138.11243331,138541176.77211133,46117148.40326883,138541099.46496537,46117127.821597785,138541140.051217,46117138.62697508,138541136.1858597,46117137.59789153,0,0,0,0,0
138541145.02969244,46117112.15333615,138541183.61894065,46117122.68281488,138541106.44044423,46117101.62385742,138541146.95915484,46117112.67981009,138541143.10023004,46117111.62686221,1,138541477.8619583,46117202.970090166,31,3
138541152.08987057,46117086.27864915,138541190.55237255,46117097.26208855,138541113.6273686,46117075.29520975,138541154.01299566,46117086.82782112,138541150.16674548,46117085.72947718,0,0,0,0,0
138541159.43382883,46117060.56111215,138541197.69853166,46117072.21497492,138541121.169126,46117048.90724938,138541161.34706396,46117061.14380529,138541157.5205937,46117059.97841901,0,0,0,0,0
138541167.19632328,46117035.073464915,138541205.1793453,46117047.61499737,138541129.21330124,46117022.53193246,138541169.0954744,46117035.70054154,138541165.29717216,46117034.44638829,0,0,0,0,0
138541175.51211014,46117009.888447285,138541213.11253032,46117023.53426726,138541137.91168997,46116996.24262731,138541177.39213115,46117010.570738286,138541173.63208914,46117009.20615628,0,0,0,0,0
138541184.51594552,46116985.078799054,138541221.611788,46117000.04203638,138541147.42010304,46116970.11556173,138541186.37073764,46116985.82696092,138541182.6611534,46116984.33063719,0,0,0,0,0
138541194.34258553,46116960.71726004,138541230.7874037,46116977.20286673,138541157.89776736,46116944.23165335,138541196.16482645,46116961.54154038,138541192.52034461,46116959.892979704,0,0,0,0,0
138541205.12678635,46116936.87657008,138541240.7474852,46116955.0745319,138541169.5060875,46116918.67860827,138541206.9078213,46116937.78646817,138541203.3457514,46116935.966671996,0,0,0,0,0
138541217.003304,46116913.629468955,138541251.6000672,46116933.70592225,138541182.4065408,46116893.55301566,138541218.73314217,46116914.63329162,138541215.27346584,46116912.62564629,1,138541558.64634046,46117111.884445295,42,3
138541230.1068947,46116891.04869647,138541263.457245,46116913.13385293,138541196.7565444,46116868.96354002,138541231.7744122,46116892.152954295,138541228.4393772,46116889.94443865,0,0,0,0,0
138541244.57095724,46116869.20680673,138541276.5210562,46116893.273197755,138541212.62085828,46116845.1404157,138541246.1684622,46116870.41012628,138541242.9734523,46116868.00348718,0,0,0,0,0
138541260.4230431,46116848.161868535,138541290.9710392,46116873.984725334,138541229.875047,46116822.339011736,138541261.9504429,46116849.45301138,138541258.8956433,46116846.87072569,0,0,0,0,0
138541277.51081115,46116827.9473324,138541306.6846901,46116855.313091815,138541248.3369322,46116800.58157298,138541278.9695051,46116829.31562037,138541276.0521172,46116826.579044424,1,138541479.5399227,46117017.455216356,28,2
138541295.66443527,46116808.59425602,138541323.50107142,46116837.31918749,138541267.8277991,46116779.86932455,138541297.05626708,46116810.030502595,138541294.27260345,46116807.15800945,0,0,0,0,0
138541314.71408936,46116790.1336971,138541341.25364903,46116820.061138906,138541288.1745297,46116760.206255294,138541316.04106736,46116791.63006919,138541313.38711137,46116788.63732501,0,0,0,0,0
138541334.49655998,46116772.59066544,138541359.78546795,46116803.582134165,138541309.207652,46116741.59919671,138541335.76100537,46116774.14023887,138541333.23211458,46116771.041092,1,138541140.40419137,46116534.73114293,26,0
138541354.91670665,46116755.92791175,138541379.01805604,46116787.85164833,138541330.81535727,46116724.00417517,138541356.1217741,46116757.52409858,138541353.7116392,46116754.33172492,0,0,0,0,0
138541375.91946045,46116740.071537726,138541398.911793,46116772.80306143,138541352.9271279,46116707.34001402,138541377.06907707,46116741.70811391,138541374.76984382,46116738.43496154,0,0,0,0,0
138541397.45026672,46116724.94717437,138541419.42454252,46116758.3706871,138541375.47599092,46116691.52366164,138541398.5489805,46116726.61835001,138541396.35155293,46116723.275998734,1,138541604.5578161,46117039.963781856,42,5
138541419.4545711,46116710.48045278,138541440.5113768,46116744.48943592,138541398.3977654,46116676.47146965,138541420.5074114,46116712.18090194,138541418.4017308,46116708.78000363,0,0,0,0,0
138541441.87781903,46116696.59700402,138541462.12493286,46116731.09416886,138541421.6307052,46116662.09983918,138541442.89017472,46116698.32186226,138541440.86546335,46116694.87214578,0,0,0,0,0
138541464.66545603,46116683.22245912,138541484.21583113,46116718.11920444,138541445.11508092,46116648.325713806,138541465.6429748,46116684.96729639,138541463.68793726,46116681.47762185,0,0,0,0,0
138541487.76292756,46116670.282449156,138541506.73309895,46116705.49796559,138541468.79275617,46116635.06693272,138541488.71143612,46116672.043224975,138541486.814419,46116668.52167334,0,0,0,0,0
138541511.11567923,46116657.702605195,138541529.62456298,46116693.16274088,138541492.6067955,46116622.24246951,138541512.04112342,46116659.47561198,138541510.19023505,46116655.92959841,0,0,0,0,0
138541534.66915646,46116645.40855829,138541552.83718556,46116681.04453335,138541516.50112736,46116609.772583224,138541535.57755792,46116647.19035704,138541533.760755,46116643.62675954,0,0,0,0,0
138541558.36880484,46116633.325939514,138541576.31733704,46116669.07297004,138541540.42027265,46116597.57890899,138541559.26623145,46116635.11329104,138541557.47137824,46116631.53858799,0,0,0,0,0
138541582.16006973,46116621.3803799,138541600.01099455,46116657.17625233,138541564.3091449,46116585.58450747,138541583.05261597,46116623.17017352,138541581.2675235,46116619.59058628,0,0,0,0,0
138541605.98839682,46116609.497510545,138541623.86387175,46116645.28112964,138541588.1129219,46116573.71389145,138541606.88217056,46116611.2866915,138541605.0946231,46116607.70832959,0,0,0,0,0
138541629.79923144,46116597.60296248,138541647.8214736,46116633.3128881,138541611.77698928,46116561.89303686,138541630.70034355,46116599.38845876,138541628.89811933,46116595.8174662,0,0,0,0,0
138541653.5380192,46116585.62236677,138541671.82381478,46116621.19805623,138541635.25222364,46116550.046677314,138541654.45230898,46116587.40115125,138541652.62372944,46116583.843582295,0,0,0,0,0
138541677.15251425,46116573.48458855,138541695.72656995,46116608.910630584,138541658.57845855,46116538.05854651,138541678.08121702,46116575.25589065,138541676.22381148,46116571.713286445,0,0,0,0,0
138541700.63070375,46116561.17485326,138541719.439863,46116596.47663124,138541681.8215445,46116525.87307528,138541701.57116172,46116562.93994216,138541699.69024578,46116559.40976436,0,0,0,0,0
138541723.99474105,46116548.72624802,138541742.98357412,46116583.931705244,138541705.00590798,46116513.52079079,138541724.9441827,46116550.48652088,138541723.0452994,46116546.96597516,0,0,0,0,0
138541747.2678647,46116536.17337994,138541766.38109913,46116571.3114543,138541728.15463027,46116501.03530558,138541748.22352642,46116537.93028366,138541746.312203,46116534.41647623,0,0,0,0,0
138541770.47331318,46116523.55085623,138541789.65576622,46116558.65119092,138541751.29086015,46116488.45052154,138541771.43243584,46116525.30587297,138541769.51419052,46116521.795839496,0,0,0,0,0
138541793.63432497,46116510.893284015,138541812.83082047,46116545.98594081,138541774.43782946,46116475.800627224,138541794.59414974,46116512.64791685,138541792.6745002,46116509.13865118,0,0,0,0,0
138541816.77413848,46116498.23527044,138541835.92941472,46116533.35044368,138541797.61886224,46116463.1200972,138541817.7319023,46116499.991029106,138541815.81637466,46116496.479511775,1,138541940.80455214,46116725.60601721,26,1
138541839.91599226,46116485.61142266,138541858.9746078,46116520.77915181,138541820.85737672,46116450.443693504,138541840.86892304,46116487.36980911,138541838.96306148,46116483.8530362,0,0,0,0,0
138541863.08312476,46116473.056347825,138541881.9893684,46116508.30622656,138541844.1768811,46116437.80646909,138541864.02843693,46116474.81884176,138541862.13781258,46116471.29385389,1,138542035.6025981,46116794.711491294,42,5
